time(s),Duration(s),ElapsedTime(s),TotalPopulation,TotalInfected,Area(m²),Density(p/m²),TotalParticles,MaximumProbableContacts,CalculateDecay,CharacteristicTime(s),MotionRadius,Atleast1pWake,Atleast1pCircular,ParticlesWakeMax,ParticlesWakeMean,ParticlesWakeMin,ParticlesWakeMedian,ParticlesWakeMode,ParticlesWakeVariance,ParticlesWakeSkewness,ParticlesWakeKurtosis,ParticlesCircularMax,ParticlesCircularMean,ParticlesCircularMin,ParticlesCircularMedian,ParticlesCircularMode,ParticlesCircularVariance,ParticlesCircularSkewness,ParticlesCircularKurtosis,ParticlesWakeNZeroMax,ParticlesWakeNZeroMean,ParticlesWakeNZeroMin,ParticlesWakeNZeroMedian,ParticlesWakeNZeroMode,ParticlesWakeNZeroVariance,ParticlesWakeNZeroSkewness,ParticlesWakeNZeroKurtosis,ParticlesCircularNZeroMax,ParticlesCircularNZeroMean,ParticlesCircularNZeroMin,ParticlesCircularNZeroMedian,ParticlesCircularNZeroMode,ParticlesCircularNZeroVariance,ParticlesCircularNZeroSkewness,ParticlesCircularNZeroKurtosis,p_DummyCheckRandomness,Title
327,1200,0,1000,1,2123,0.471,32000,8686400,FALSE,100,12.5,943,63,19975,3052.361361,0,1616,0,1.30E+07,1.473095329,1.750650288,46814,574.5925926,0,0,0,1.03E+07,8.517001069,90.19820726,19975,3233.625663,1,1844,35,1.32E+07,1.412912661,1.564718864,46814,9111.396825,75,6961,34223,8.71E+07,2.129583584,5.286969788,6,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#6
317,1200,0,1000,1,2123,0.471,31500,8167200,FALSE,100,12.5,952,60,21306,2693.122122,0,933,0,1.38E+07,1.878811128,3.374125543,65240,520.8728729,0,0,0,1.17E+07,11.76226351,178.4506751,21306,2826.080882,2,1092.5,4,1.41E+07,1.819906418,3.124341548,65240,8672.533333,87,4718,558,1.25E+08,3.163674534,12.3696529,5,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#5
319,1200,0,1000,1,2123,0.471,31500,8269600,FALSE,100,12.5,980,70,15040,2967.378378,0,1872,0,9333363.777,1.223464019,0.798374894,21855,447.2962963,0,0,0,4804780.309,6.169659262,42.20737606,15040,3024.909184,2,1919.5,8,9340298.363,1.207073627,0.756027662,21855,6383.557143,71,4767.5,545,3.11E+07,1.034873988,0.317404889,7,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#7
318,1200,0,1000,1,2123,0.471,31500,8218400,FALSE,100,12.5,953,60,21511,2710.406406,0,940,0,1.39E+07,1.876719054,3.371868512,65240,520.8728729,0,0,0,1.17E+07,11.76226351,178.4506751,21511,2841.233998,2,1105,4,1.42E+07,1.819261793,3.12836033,65240,8672.533333,87,4718,558,1.25E+08,3.163674534,12.3696529,5,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#5
318,1200,0,1000,1,2123,0.471,31500,8218400,FALSE,100,12.5,981,56,24047,2928.886887,0,1358,0,1.38E+07,1.863781987,3.657403597,33524,458.8558559,0,0,0,6348834.494,7.360239725,64.34701607,24047,2982.627931,2,1410,4,1.39E+07,1.84456558,3.574446183,33524,8185.660714,82,6245.5,665,5.08E+07,1.393325069,2.059175561,8,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#8
328,1200,0,1000,1,2123,0.471,32000,8739200,FALSE,100,12.5,944,65,19975,3070.992993,0,1643,0,1.31E+07,1.468085279,1.733586347,46814,607.02002,0,0,0,1.09E+07,8.142734697,82.53309342,19975,3249.917373,1,1858,3,1.33E+07,1.40916265,1.55230937,46814,9329.430769,75,7171,34223,8.67E+07,2.038918184,4.924533681,6,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#6
320,1200,0,1000,1,2123,0.471,31500,8320800,FALSE,100,12.5,980,70,15164,2986.19019,0,1874,0,9422036.563,1.219848152,0.786718578,21855,447.2962963,0,0,0,4804780.309,6.169659262,42.20737606,15164,3044.085714,2,1947,8,9428476.334,1.203497292,0.744623858,21855,6383.557143,71,4767.5,545,3.11E+07,1.034873988,0.317404889,7,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#7
319,1200,0,1000,1,2123,0.471,31500,8269600,FALSE,100,12.5,983,56,24074,2946.001001,0,1362,0,1.39E+07,1.856056371,3.615955975,33524,458.8558559,0,0,0,6348834.494,7.360239725,64.34701607,24074,2993.952187,1,1416,4,1.40E+07,1.838993352,3.542646806,33524,8185.660714,82,6245.5,665,5.08E+07,1.393325069,2.059175561,8,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#8
329,1200,0,1000,1,2123,0.471,32000,8792000,FALSE,100,12.5,944,65,19975,3088.182182,0,1647,0,1.32E+07,1.464154291,1.71971058,46814,616.965966,0,0,0,1.14E+07,8.109835779,80.32272087,19975,3268.108051,1,1879,3,1.34E+07,1.405445569,1.539703488,46814,9482.292308,75,7171,34223,9.19E+07,1.977961401,4.319505655,6,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#6
319,1200,0,1000,1,2123,0.471,31500,8269600,FALSE,100,12.5,954,60,21699,2727.405405,0,950,0,1.40E+07,1.873146375,3.361365275,65240,520.8728729,0,0,0,1.17E+07,11.76226351,178.4506751,21699,2856.056604,2,1108,4,1.43E+07,1.817082232,3.124178666,65240,8672.533333,87,4718,558,1.25E+08,3.163674534,12.3696529,5,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#5
321,1200,0,1000,1,2123,0.471,32000,8372800,FALSE,100,12.5,980,70,15295,3005.545546,0,1883,0,9515302.687,1.216371776,0.776739846,21855,447.2962963,0,0,0,4804780.309,6.169659262,42.20737606,15295,3063.816327,2,1947,14,9521258.152,1.200059272,0.734909603,21855,6383.557143,71,4767.5,545,3.11E+07,1.034873988,0.317404889,7,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#7
320,1200,0,1000,1,2123,0.471,31500,8320800,FALSE,100,12.5,983,56,24111,2964.512513,0,1370,0,1.41E+07,1.848698419,3.574291778,33524,458.8558559,0,0,0,6348834.494,7.360239725,64.34701607,24111,3012.765005,2,1434,4,1.41E+07,1.831671577,3.501492097,33524,8185.660714,82,6245.5,665,5.08E+07,1.393325069,2.059175561,8,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#8
330,1200,0,1000,1,2123,0.471,32000,8844800,FALSE,100,12.5,944,65,19975,3105.978979,0,1665,0,1.33E+07,1.460501744,1.707783121,46814,616.965966,0,0,0,1.14E+07,8.109835779,80.32272087,19975,3286.941737,1,1907,3,1.35E+07,1.40202298,1.529057201,46814,9482.292308,75,7171,34223,9.19E+07,1.977961401,4.319505655,6,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#6
322,1200,0,1000,1,2123,0.471,32000,8424800,FALSE,100,12.5,980,70,15341,3025.613614,0,1899,0,9612177.6,1.212526368,0.763932724,21855,447.2962963,0,0,0,4804780.309,6.169659262,42.20737606,15341,3084.273469,2,1962,8,9617618.661,1.196248998,0.722348794,21855,6383.557143,71,4767.5,545,3.11E+07,1.034873988,0.317404889,7,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#7
320,1200,0,1000,1,2123,0.471,31500,8320800,FALSE,100,12.5,954,60,21965,2744.792793,0,960,0,1.41E+07,1.87055504,3.359188198,65240,520.8728729,0,0,0,1.17E+07,11.76226351,178.4506751,21965,2874.264151,2,1110,4,1.44E+07,1.814639661,3.122983649,65240,8672.533333,87,4718,558,1.25E+08,3.163674534,12.3696529,5,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#5
321,1200,0,1000,1,2123,0.471,32000,8372800,FALSE,100,12.5,983,56,24127,2983.161161,0,1373,0,1.42E+07,1.840545174,3.527616822,33524,458.8558559,0,0,0,6348834.494,7.360239725,64.34701607,24127,3031.717192,2,1455,4,1.43E+07,1.823539238,3.455310311,33524,8185.660714,82,6245.5,665,5.08E+07,1.393325069,2.059175561,8,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#8
323,1200,0,1000,1,2123,0.471,32000,8476800,FALSE,100,12.5,980,70,15357,3044.571572,0,1932,0,9708033.239,1.208319582,0.746607565,21855,447.2962963,0,0,0,4804780.309,6.169659262,42.20737606,15357,3103.59898,2,1990.5,14,9713057.934,1.192050044,0.705177786,21855,6383.557143,71,4767.5,545,3.11E+07,1.034873988,0.317404889,7,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#7
321,1200,0,1000,1,2123,0.471,32000,8372800,FALSE,100,12.5,954,60,22211,2762.594595,0,968,0,1.43E+07,1.866566607,3.348667669,65240,520.8728729,0,0,0,1.17E+07,11.76226351,178.4506751,22211,2892.90566,2,1133,4,1.46E+07,1.810794558,3.113651671,65240,8672.533333,87,4718,558,1.25E+08,3.163674534,12.3696529,5,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#5
331,1200,0,1000,1,2123,0.471,32500,8898400,FALSE,100,12.5,945,65,19975,3125.392392,0,1682,0,1.34E+07,1.455322675,1.689576819,46814,627.8628629,0,0,0,1.16E+07,7.971575697,77.77481937,19975,3303.986243,1,1927,419,1.36E+07,1.398066283,1.515356663,46814,9649.769231,75,7455,34223,9.19E+07,1.930815895,4.179033667,6,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#6
324,1200,0,1000,1,2123,0.471,32000,8528800,FALSE,100,12.5,980,71,15370,3064.06006,0,1960,0,9803160.207,1.205106627,0.733757129,21855,452.5985986,0,0,0,4828118.451,6.128528576,41.73579052,15370,3123.465306,2,2021,304,9807675.859,1.188878156,0.692510366,21855,6368.253521,71,4788,545,3.06E+07,1.049491453,0.37355065,7,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#7
332,1200,0,1000,1,2123,0.471,32500,8952000,FALSE,100,12.5,946,65,19975,3144.397397,0,1695,0,1.35E+07,1.452036336,1.678985385,46814,637.2912913,0,0,0,1.17E+07,7.877976061,76.2148919,19975,3320.563425,1,1940.5,3,1.37E+07,1.395981234,1.508869628,46814,9794.676923,75,7471,34223,9.10E+07,1.920864069,4.190922042,6,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#6
322,1200,0,1000,1,2123,0.471,32000,8424800,FALSE,100,12.5,984,56,24168,3001.654655,0,1373,0,1.43E+07,1.833566044,3.491650016,33524,458.8558559,0,0,0,6348834.494,7.360239725,64.34701607,24168,3047.411585,2,1462.5,7,1.44E+07,1.817651819,3.42429176,33524,8185.660714,82,6245.5,665,5.08E+07,1.393325069,2.059175561,8,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#8
322,1200,0,1000,1,2123,0.471,32000,8424800,FALSE,100,12.5,955,60,22370,2781.754755,0,981,0,1.44E+07,1.860752367,3.326078576,65240,520.8728729,0,0,0,1.17E+07,11.76226351,178.4506751,22370,2909.919372,2,1150,4,1.47E+07,1.806375072,3.097695715,65240,8672.533333,87,4718,558,1.25E+08,3.163674534,12.3696529,5,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#5
325,1200,0,1000,1,2123,0.471,32000,8580800,FALSE,100,12.5,980,71,15429,3083.111111,0,1960,0,9903381.82,1.203795649,0.729136903,21855,452.5985986,0,0,0,4828118.451,6.128528576,41.73579052,15429,3142.885714,2,2040,304,9907525.644,1.187617563,0.688032702,21855,6368.253521,71,4788,545,3.06E+07,1.049491453,0.37355065,7,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#7
333,1200,0,1000,1,2123,0.471,32500,9005600,FALSE,100,12.5,948,65,19975,3162.404404,0,1706,0,1.36E+07,1.447706851,1.663734268,46814,637.2912913,0,0,0,1.17E+07,7.877976061,76.2148919,19975,3332.533755,1,1942,3,1.38E+07,1.393884458,1.500904513,46814,9794.676923,75,7471,34223,9.10E+07,1.920864069,4.190922042,6,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#6
323,1200,0,1000,1,2123,0.471,32000,8476800,FALSE,100,12.5,955,60,22451,2800.895896,0,997,0,1.45E+07,1.854124168,3.298617874,65240,520.8728729,0,0,0,1.17E+07,11.76226351,178.4506751,22451,2929.942408,2,1164,4,1.48E+07,1.799919083,3.07190603,65240,8672.533333,87,4718,558,1.25E+08,3.163674534,12.3696529,5,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#5
323,1200,0,1000,1,2123,0.471,32000,8476800,FALSE,100,12.5,984,56,24206,3019.14014,0,1388,0,1.44E+07,1.82704721,3.45782075,33524,458.8558559,0,0,0,6348834.494,7.360239725,64.34701607,24206,3065.163618,2,1469,65,1.45E+07,1.811160581,3.390883743,33524,8185.660714,82,6245.5,665,5.08E+07,1.393325069,2.059175561,8,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#8
334,1200,0,1000,1,2123,0.471,32500,9059200,FALSE,100,12.5,949,65,19975,3180.381381,0,1749,0,1.37E+07,1.445787392,1.66000268,46814,637.2912913,0,0,0,1.17E+07,7.877976061,76.2148919,19975,3347.946259,1,1972,3,1.39E+07,1.393222522,1.50118472,46814,9794.676923,75,7471,34223,9.10E+07,1.920864069,4.190922042,6,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#6
326,1200,0,1000,1,2123,0.471,32500,8633600,FALSE,100,12.5,980,71,15465,3103.243243,0,1972,0,1.00E+07,1.200687717,0.717510237,21855,452.5985986,0,0,0,4828118.451,6.128528576,41.73579052,15465,3163.408163,2,2054,8,1.00E+07,1.184540535,0.676580599,21855,6368.253521,71,4788,545,3.06E+07,1.049491453,0.37355065,7,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#7
324,1200,0,1000,1,2123,0.471,32000,8528800,FALSE,100,12.5,956,60,22577,2819.505506,0,1005,0,1.46E+07,1.848441892,3.278258248,65240,520.8728729,0,0,0,1.17E+07,11.76226351,178.4506751,22577,2946.324268,2,1184,4,1.49E+07,1.795622504,3.058067518,65240,8672.533333,87,4718,558,1.25E+08,3.163674534,12.3696529,5,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#5
335,1200,0,1000,1,2123,0.471,32500,9112800,FALSE,100,12.5,949,65,19975,3198.299299,0,1764,0,1.38E+07,1.441699076,1.647668242,46814,637.2912913,0,0,0,1.17E+07,7.877976061,76.2148919,19975,3366.808219,1,1998,3,1.40E+07,1.389306196,1.490017479,46814,9794.676923,75,7471,34223,9.10E+07,1.920864069,4.190922042,6,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#6
324,1200,0,1000,1,2123,0.471,32000,8528800,FALSE,100,12.5,984,56,24214,3037.168168,0,1411,0,1.45E+07,1.818724253,3.412616706,33524,458.8558559,0,0,0,6348834.494,7.360239725,64.34701607,24214,3083.466463,2,1490,70,1.46E+07,1.802861985,3.34616938,33524,8185.660714,82,6245.5,665,5.08E+07,1.393325069,2.059175561,8,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#8
327,1200,0,1000,1,2123,0.471,32500,8686400,FALSE,100,12.5,980,71,15536,3123.833834,0,1991,0,1.01E+07,1.198224604,0.710205288,21855,452.5985986,0,0,0,4828118.451,6.128528576,41.73579052,15536,3184.397959,2,2059.5,14,1.01E+07,1.182126814,0.669490658,21855,6368.253521,71,4788,545,3.06E+07,1.049491453,0.37355065,7,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#7
325,1200,0,1000,1,2123,0.471,32000,8580800,FALSE,100,12.5,956,60,22714,2837.478478,0,1025,0,1.47E+07,1.843047898,3.258838794,65240,520.8728729,0,0,0,1.17E+07,11.76226351,178.4506751,22714,2965.105649,2,1204,4,1.50E+07,1.790370117,3.040005269,65240,8672.533333,87,4718,558,1.25E+08,3.163674534,12.3696529,5,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#5
336,1200,0,1000,1,2123,0.471,33000,9167200,FALSE,100,12.5,949,66,19975,3217.391391,0,1776,0,1.39E+07,1.437276423,1.631833024,46814,642.7547548,0,0,0,1.17E+07,7.852926698,75.85936364,19975,3386.906217,1,2006,3,1.41E+07,1.385045033,1.475309555,46814,9728.969697,75,7463,34223,8.99E+07,1.945611853,4.307823954,6,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#6
328,1200,0,1000,1,2123,0.471,32500,8739200,FALSE,100,12.5,981,71,15575,3145.212212,0,2031,0,1.02E+07,1.195381264,0.699856413,21855,452.5985986,0,0,0,4828118.451,6.128528576,41.73579052,15575,3202.922528,2,2063,14,1.02E+07,1.180169348,0.661440391,21855,6368.253521,71,4788,545,3.06E+07,1.049491453,0.37355065,7,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#7
326,1200,0,1000,1,2123,0.471,32500,8633600,FALSE,100,12.5,956,60,22822,2856.178178,0,1033,0,1.49E+07,1.836549925,3.231707819,65240,520.8728729,0,0,0,1.17E+07,11.76226351,178.4506751,22822,2984.646444,2,1215.5,4,1.51E+07,1.783994924,3.014325366,65240,8672.533333,87,4718,558,1.25E+08,3.163674534,12.3696529,5,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#5
325,1200,0,1000,1,2123,0.471,32000,8580800,FALSE,100,12.5,984,57,24233,3054.906907,0,1426,0,1.46E+07,1.810677001,3.369719753,33524,468.7987988,0,0,0,6438463.848,7.247572598,62.56652156,24233,3101.47561,2,1495,4,1.47E+07,1.794835165,3.303736329,33524,8216.315789,82,6383,665,4.99E+07,1.389556245,2.109737818,8,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#8
326,1200,0,1000,1,2123,0.471,32500,8633600,FALSE,100,12.5,984,58,24241,3074.661662,0,1432,0,1.48E+07,1.802675957,3.323201183,33524,484.6066066,0,0,0,6673264.535,7.05960317,59.10735782,24241,3121.531504,2,1509,47,1.49E+07,1.786841931,3.257617282,33524,8346.931034,82,6442,665,5.01E+07,1.324636065,1.90551646,8,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#8
329,1200,0,1000,1,2123,0.471,32500,8792000,FALSE,100,12.5,981,71,15586,3165.295295,0,2037,0,1.03E+07,1.193528121,0.692871696,21855,452.5985986,0,0,0,4828118.451,6.128528576,41.73579052,15586,3223.374108,2,2078,14,1.03E+07,1.178375694,0.654621025,21855,6368.253521,71,4788,545,3.06E+07,1.049491453,0.37355065,7,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#7
337,1200,0,1000,1,2123,0.471,33000,9221600,FALSE,100,12.5,949,67,19975,3235.971972,0,1778,0,1.40E+07,1.433347276,1.6173194,46814,654.2452452,0,0,0,1.18E+07,7.757888436,74.29925512,19975,3406.465753,1,2020,3,1.42E+07,1.381263165,1.461789427,46814,9755.089552,75,7471,34223,8.86E+07,1.949608351,4.383311085,6,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#6
327,1200,0,1000,1,2123,0.471,32500,8686400,FALSE,100,12.5,956,60,22899,2873.815816,0,1048,0,1.50E+07,1.830222075,3.203866102,65240,520.8728729,0,0,0,1.17E+07,11.76226351,178.4506751,22899,3003.077406,3,1236.5,4,1.53E+07,1.777796393,2.987916711,65240,8672.533333,87,4718,558,1.25E+08,3.163674534,12.3696529,5,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#5
327,1200,0,1000,1,2123,0.471,32500,8686400,FALSE,100,12.5,985,58,24246,3094.534535,0,1432,0,1.49E+07,1.796265535,3.283155131,33524,494.8968969,0,0,0,6973696.984,6.969273821,56.73618636,24246,3138.517766,1,1507,47,1.50E+07,1.781498833,3.222227326,33524,8524.172414,82,6442,665,5.25E+07,1.238657168,1.45960839,8,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#8
330,1200,0,1000,1,2123,0.471,32500,8844800,FALSE,100,12.5,981,72,15691,3185.328328,0,2039,0,1.04E+07,1.191880519,0.690607719,21855,457.5945946,0,0,0,4848526.574,6.091854811,41.32255812,15691,3243.77472,2,2101,304,1.04E+07,1.17679774,0.652602483,21855,6349.125,71,4889.5,545,3.02E+07,1.06566407,0.430769595,7,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#7
328,1200,0,1000,1,2123,0.471,32500,8739200,FALSE,100,12.5,956,60,22942,2891.916917,0,1061,0,1.51E+07,1.823845183,3.17454865,65240,520.8728729,0,0,0,1.17E+07,11.76226351,178.4506751,22942,3021.992678,3,1268,4,1.54E+07,1.771570617,2.96009922,65240,8672.533333,87,4718,558,1.25E+08,3.163674534,12.3696529,5,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#5
338,1200,0,1000,1,2123,0.471,33000,9276000,FALSE,100,12.5,949,67,19975,3255.896897,0,1802,0,1.41E+07,1.429120124,1.603108931,46814,654.2452452,0,0,0,1.18E+07,7.757888436,74.29925512,19975,3427.440464,1,2032,3,1.43E+07,1.377189655,1.448674062,46814,9755.089552,75,7471,34223,8.86E+07,1.949608351,4.383311085,6,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#6
328,1200,0,1000,1,2123,0.471,32500,8739200,FALSE,100,12.5,985,58,24269,3114.652653,0,1433,0,1.51E+07,1.78947894,3.243570411,33524,505.7117117,0,0,0,7421742.452,7.041111965,57.11977246,24269,3158.921827,1,1515,47,1.52E+07,1.774730996,3.182995966,33524,8710.448276,82,6442,665,5.72E+07,1.242228176,1.204154035,8,|Dur=1200.0 (s)|Pop=1000|Spe=1.00 (m/s)|ETI=5.0 (s)|DTI=0.20 (m)|Den=0.000|TPa=120000|Dec=N;CT=N/A|Rad=2.50 (m)|Run#8
