Date,Day_LST_mean,Night_LST_mean,LST_mean
2003-07-03,26.886168992005434,14.300229453479329,20.628510222137997
2003-07-04,20.630055266371055,13.646127878742314,18.22719490221933
2003-07-05,20.78517291849169,13.688276612963948,17.54533081143236
2003-07-06,,6.4732449204606635,
2003-07-07,18.25539079077604,12.07421336630703,15.52836193726117
2003-07-08,,7.5603427659055225,
2003-07-09,20.41652008456662,13.264401353404997,16.896143047061983
2003-07-10,23.936759577183466,13.425858901802558,18.63309926380433
2003-07-11,23.56343439681049,14.212539068867525,18.94342493687713
2003-07-12,23.26218083430869,13.819180221898645,18.845400129527864
2003-07-13,21.264837020009274,11.23322475944301,16.71111474005366
2003-07-14,21.6051429231087,10.479179440248066,13.939369281121088
2003-07-15,17.20191489361704,,
2003-07-16,24.344830019887038,13.24859237998625,19.029430754478017
2003-07-17,24.04718321994687,12.873084700516078,18.611485148514888
2003-07-18,26.871147342894133,15.38513100941967,20.611081677513525
2003-07-19,27.28448875197133,14.320604945524694,21.4818867694901
2003-07-20,24.695060625398877,15.729633876467283,20.202941927249547
2003-07-21,25.5321578101833,14.002777473827098,19.980975397333452
2003-07-22,22.455338919685197,,
2003-07-23,24.848099028901075,13.588228188046594,19.442387850307966
2003-07-24,,11.779289306534222,
2003-07-25,26.789921445323095,13.893970379771254,20.5297308519256
2003-07-26,26.273029157614022,13.403676895246157,19.950708860872304
2003-07-27,26.357834689350554,13.884804135713823,20.22546828997793
2003-07-28,27.552981643597835,14.068611764930077,20.88390072005702
2003-07-29,26.412587792533536,15.387584167515058,20.903512705990366
2003-07-30,25.998293003606815,14.751311470732396,20.81997359792468
2003-07-31,19.519139386372245,,
2003-08-01,24.954956797676708,14.388526250316012,19.12628648414193
2003-08-02,22.952415670458652,12.206285403647502,18.267009422012464
2003-08-03,25.566194183058183,13.625336312110162,19.706847713741073
2003-08-04,24.783586069258945,12.647370014152596,19.045610535333932
2003-08-05,26.951122319722053,9.197172022196433,18.848719457666277
2003-08-06,22.170784313725516,13.309768308463472,
2003-08-07,,13.007950802208532,
2003-08-08,28.11733026741097,14.66256121802529,21.376382837371185
2003-08-09,,13.261552441637896,
2003-08-10,29.703709512634262,15.282706154623849,22.48254264792931
2003-08-11,27.89964044614898,14.472160637859067,21.6018439518583
2003-08-12,29.44751763086003,15.765822649581121,22.562517711865336
2003-08-13,31.395326583940623,15.277577625734013,23.327316403265055
2003-08-14,30.10280113128597,16.045485571177032,22.91425930704313
2003-08-15,31.116840839304878,16.83290323508949,24.02270884928154
2003-08-16,24.661691134818756,,
2003-08-17,31.757404398437124,14.378153540848368,23.06719711131478
2003-08-18,31.43115761509377,13.168660624199381,22.581850838841547
2003-08-19,31.139128571718018,16.067522250288594,23.602376611750152
2003-08-20,30.93430756010518,15.927806514685372,23.42285476798683
2003-08-21,29.29353853145621,16.76884773549582,22.961560045031817
2003-08-22,20.526567164179127,9.261069279789002,15.195714285714322
2003-08-23,15.997820741268736,13.75716575688782,13.198426585887406
2003-08-24,29.257748540048638,13.47938430850485,21.365263323822575
2003-08-25,,13.925401368310062,
2003-08-26,35.238597911789036,15.38978281418035,25.31342841090481
2003-08-27,28.839664309765602,16.52612151980962,23.12822586372567
2003-08-28,28.81954645219633,14.923059476779708,22.078019496465306
2003-08-29,33.33101903744248,15.113213716235459,24.221421170098644
2003-08-30,29.843658448822357,17.135094809663475,23.483641561801267
2003-08-31,31.448812769320806,16.599946189341818,24.077267105008776
2003-09-01,25.164105662577075,,
2003-09-02,33.18463037991246,16.609058295089834,24.706686694104068
2003-09-03,30.41048960043908,15.078965181396308,23.215767754837383
2003-09-04,33.44158127318687,18.47400198637196,25.8365366942599
2003-09-05,32.74841502707112,18.757173952003768,25.776316468363216
2003-09-06,33.612704622800486,16.346948111044853,24.913292409937654
2003-09-07,29.280239861609154,16.102518953998413,23.104295187303954
2003-09-08,28.780286926722688,16.35230344942545,22.51821340526266
2003-09-09,35.91554608229773,17.878386880555848,26.66304527644894
2003-09-10,,17.946215550625062,
2003-09-11,37.13332265628916,18.994804778405264,27.581021717773044
2003-09-12,36.42640884024552,18.029305067520806,27.226550452181492
2003-09-13,36.4298219394162,20.861477221141143,28.65835961682049
2003-09-14,32.43191621592624,16.74418502844142,24.705707580223592
2003-09-15,29.568045977011522,14.217437453842107,
2003-09-16,30.26457932032738,14.91422562299317,22.992741593634715
2003-09-17,29.503122364015482,,
2003-09-18,37.084061464462266,17.833484490247272,27.541902358170283
2003-09-19,31.63321020025877,17.21691924889845,24.634710176582466
2003-09-20,37.827327443537655,19.138043430562938,28.513700164641854
2003-09-21,36.90794956787366,18.94358378536879,27.954871737672917
2003-09-22,36.966319079814475,18.87019690464497,28.12067365880915
2003-09-23,34.138516710819886,20.5600326946379,27.436630959423514
2003-09-24,29.33696245097861,18.484258622293304,24.389039301310046
2003-09-25,31.545379119145235,18.97469749779199,25.866624019242167
2003-09-26,,16.88081783407432,
2003-09-27,38.49355567103941,18.409611007151863,28.451552116516933
2003-09-28,35.169142280302495,17.617860869523305,26.459187110900547
2003-09-29,39.20792670491327,20.919878672762465,30.375457656807093
2003-09-30,39.14958337542625,19.45384418933728,29.26966085880709
2003-10-01,35.05205229574147,17.589897859727554,26.386015237091968
2003-10-02,40.0062670857376,18.03270352841973,29.01578045266254
2003-10-03,32.89444052088809,,
2003-10-04,40.141174000179106,19.512501759619518,29.82646072949244
2003-10-05,38.66253098779,18.188673509696127,28.738260982254175
2003-10-06,41.459179501589325,19.97722030465169,30.71218079533149
2003-10-07,42.08689510340471,21.039499019396082,31.56304447445656
2003-10-08,37.34928474397853,21.595328632765966,29.470703718073377
2003-10-09,41.24981507029951,20.88353486692876,31.335627786602334
2003-10-10,38.53213346251259,20.889548867538785,29.708956958539513
2003-10-11,46.05683105384228,23.145319347316963,34.58433562346274
2003-10-12,,17.9231006858437,
2003-10-13,39.471424041426985,19.851363616094524,29.86246590658278
2003-10-14,38.42371798395399,20.87898796751252,29.670143431233747
2003-10-15,,22.40094878495867,
2003-10-16,42.710097021845385,22.07789698394558,32.092347178201855
2003-10-17,39.193216530383275,23.10661497115057,30.87779301403255
2003-10-18,44.321809115512245,18.2910765780199,32.65282051282054
2003-10-19,,,
2003-10-20,36.602585329114774,21.359847808939108,29.236441299164312
2003-10-21,21.711773648648677,17.814715130018335,20.208181818181846
2003-10-22,34.014910926033096,21.244039778989478,28.67549635303472
2003-10-23,39.42068503561355,21.43465424289848,30.345687981493064
2003-10-24,40.61310817375181,21.741712685478195,30.906043218306035
2003-10-25,44.614580439515514,21.76279869368502,33.18993523601785
2003-10-26,40.22998932223195,22.270008353486148,30.04486798459112
2003-10-27,39.275566221034616,22.16660487550377,30.49842249070105
2003-10-28,,19.574411327073253,
2003-10-29,38.572458886917424,21.612386589293404,30.24202902096867
2003-10-30,35.46590511290699,20.6126230876084,28.350189217667094
2003-10-31,36.95815159845689,21.657221662816116,29.69043242108856
2003-11-01,41.140302101738214,23.416406284839777,31.831738470086332
2003-11-02,36.773908324095146,21.947728683625005,29.660722301413855
2003-11-03,43.83088886951003,22.104797211658763,32.937114030125194
2003-11-04,36.06051537697747,,
2003-11-05,45.265238476153165,23.69712834897972,34.48619226051348
2003-11-06,41.625804756735754,,
2003-11-07,44.402011357312944,20.757952986340598,33.936369176279825
2003-11-08,,20.09822288617198,
2003-11-09,41.59110863559209,21.51321365133334,31.743225375182007
2003-11-10,39.263576185962755,22.962802280256383,30.870267081536998
2003-11-11,38.03097713157341,22.778679113701997,30.520748277696747
2003-11-12,48.08645585407942,23.411186445702956,35.79384093713628
2003-11-13,,19.46405537137647,
2003-11-14,40.02619525205059,21.82477874977796,31.309097045149745
2003-11-15,37.6463307164278,22.5455257387295,31.08388417216093
2003-11-16,42.86845106004416,18.730061070072907,32.875057321392006
2003-11-17,37.06976924745185,20.235241707136836,28.598482381681915
2003-11-18,36.62551444917692,20.326937955264683,28.5907716811024
2003-11-19,,18.927379983527928,
2003-11-20,,,
2003-11-21,38.34575885076216,22.801197670763955,30.63482430913431
2003-11-22,37.50571841307142,21.47715136243674,28.959283145895505
2003-11-23,43.61499536953849,23.51336502058391,33.78036046339866
2003-11-24,37.86232847365007,21.61207067668244,29.816662615895623
2003-11-25,40.89044788858839,23.02609061860893,32.09192984844906
2003-11-26,41.66304292997227,,
2003-11-27,41.74809164587432,,
2003-11-28,40.45957824077012,,
2003-11-29,,,
2003-11-30,37.64814821497206,,
2003-12-01,,,
2003-12-02,33.42382336120963,20.125105026956664,24.823509457371436
2003-12-03,35.5924383217103,18.012006416919007,
2003-12-04,23.057755102040844,17.329154660032295,
2003-12-05,37.97840807784027,20.273348473979862,28.423671450425278
2003-12-06,32.637441224257095,22.03637554585155,
2003-12-07,36.43986213222007,22.01477723195861,29.686991502566805
2003-12-08,37.28209271136137,20.640287831329413,29.871707317073184
2003-12-09,42.00130138330663,22.83314128922915,32.64734996712594
2003-12-10,39.07076586793006,,
2003-12-11,,,
2003-12-12,35.15633411699446,,
2003-12-13,36.41423415375229,,
2003-12-14,36.00347904425982,21.412392834456284,29.003934895221178
2003-12-15,,,
2003-12-16,32.96582425374144,,
2003-12-24,,,
2003-12-25,34.952759787774426,21.383852098180142,29.192000653747442
2003-12-26,28.66379429122951,,
2003-12-27,35.57651108290878,,
2003-12-28,25.967446808510655,,
2003-12-29,23.440191963916416,18.291465517241427,
2003-12-30,32.93779811509317,21.139241239659455,27.145046354208194
2003-12-31,,,
2004-01-01,32.7028738138365,20.49492804639244,26.593355458285533
2004-01-02,25.287744424326593,19.069428711781473,
2004-01-03,36.21699860890791,22.45588440454799,29.537211777833495
2004-01-04,34.19440774890904,21.37103801039347,28.469457329213473
2004-01-05,28.98858762376486,15.724684954636558,22.870094876660367
2004-01-06,35.14152262145217,21.009665469228523,28.06790215413904
2004-01-07,26.61556107778062,,
2004-01-08,34.49711124315264,19.730000000000018,29.860000000000014
2004-01-09,36.72496903462599,11.79611634081587,23.802435433260946
2004-01-10,35.20085571989136,,
2004-01-11,28.541612032915175,,
2004-01-12,31.238732466848504,20.688011487664273,25.787175855936738
2004-01-13,30.137814658562707,21.77477254175025,26.16061276532532
2004-01-14,29.838972824929407,21.556464790872894,25.84662818173408
2004-01-15,35.54919516234227,22.773117437146155,29.05853236569866
2004-01-16,,,
2004-01-17,34.129586004529166,,
2004-01-18,,,
2004-01-19,25.127800000000025,,
2004-01-20,,,
2004-01-21,,,
2004-01-22,30.0588508411036,,
2004-01-23,,,
2004-01-24,,,
2004-01-25,,,
2004-01-26,,,
2004-01-27,,,
2004-01-28,,,
2004-01-29,,,
2004-01-30,,,
2004-01-31,,21.77358656531416,
2004-02-01,,,
2004-02-02,,15.930755174919252,
2004-02-03,23.30551075615697,11.651639344262328,
2004-02-04,27.043833273634643,19.73601240243581,23.701998179247145
2004-02-05,26.62603313973986,18.453020043210856,22.1818977306135
2004-02-06,27.676649604447444,20.4691252815992,24.213647410075012
2004-02-07,28.908141999470946,21.224156887980957,24.986276035789736
2004-02-08,27.985763646102725,,
2004-02-09,29.86333445925526,21.44664703589898,25.73660610785758
2004-02-10,25.36700047104497,19.531819989003168,22.72493549199217
2004-02-11,31.95954765758358,21.124143651254855,26.85448496270107
2004-02-12,29.536125665771593,19.849598385422944,24.438958194403536
2004-02-13,29.495894297023877,,
2004-02-14,27.293927752966027,,
2004-02-15,,,
2004-02-16,29.264492917691985,,
2004-02-17,,,
2004-02-18,27.329896206473194,,
2004-02-19,,,
2004-02-20,26.313162252262178,,
2004-02-21,25.918421968738254,17.630941552693333,22.13815120985106
2004-02-22,24.875375964010313,16.26921667783874,20.450000000000017
2004-02-23,26.802093366637617,,
2004-02-24,,,
2004-02-25,28.5220995878081,,
2004-02-26,27.244888064288975,,
2004-02-27,29.055387348322277,,
2004-02-28,,,
2004-02-29,,,
2004-03-01,26.3573729764086,,
2004-03-02,24.905613835660947,,
2004-03-03,28.13979141924849,,
2004-03-04,,,
2004-03-05,24.407567567567597,,
2004-03-06,27.151442448507986,19.033067287618454,
2004-03-07,26.73022923192779,,
2004-03-08,18.674285714285745,,
2004-03-09,,,
2004-03-10,23.202960983991307,20.87017559731166,22.049675801666925
2004-03-11,25.298802186706997,,
2004-03-12,29.227283890583905,20.48763633721231,25.205155847755584
2004-03-13,22.69344528710729,15.548066769995367,
2004-03-14,25.696801729433417,20.441116633226166,23.234439278502723
2004-03-15,23.138099751738103,14.547489539851318,17.885592332564457
2004-03-16,23.47600465620786,18.224521583215495,19.37254097018596
2004-03-17,25.52960779214027,20.325164841901678,23.137101376569728
2004-03-18,25.830824825237013,19.31300512649809,23.017804405093905
2004-03-19,27.895355005015624,20.97436593095997,24.687443157683646
2004-03-20,,15.705283936643555,
2004-03-21,27.862702901203573,21.019761263022218,24.65298167826527
2004-03-22,25.065426968934478,20.022976969131328,22.587477710628196
2004-03-23,28.510443519877345,21.397728030121225,24.991878816046356
2004-03-24,27.291828208198297,21.020244820821436,24.321257983564596
2004-03-25,28.424375865385827,20.672991622194672,24.479879469348674
2004-03-26,28.2026139219629,19.75864226147227,23.67199862564212
2004-03-27,24.66445974479477,,
2004-03-28,29.541251501241426,21.090832992578047,25.35938928705709
2004-03-29,24.496400534748012,18.943841295338906,21.832200148075056
2004-03-30,29.42089814717077,18.02500000000002,25.9678873239437
2004-03-31,24.41415959101702,,
2004-04-01,22.945946843853854,14.468530612244924,
2004-04-02,21.644666666666694,17.73870479426683,
2004-04-03,21.84092702169629,9.974324324324348,
2004-04-04,26.143362498468722,20.038321721108257,23.480697745610396
2004-04-05,,15.477611262488677,
2004-04-06,27.510883183681365,20.329829545258878,23.89660609894825
2004-04-07,24.836067417661837,17.41656118147734,22.01570065261428
2004-04-08,26.631044558808714,12.164100941937326,
2004-04-09,24.052394296909462,18.940857971172367,20.935045000878098
2004-04-10,23.136570380348726,18.675438523945015,22.41603238640871
2004-04-11,28.518486303032883,19.073671269416423,23.792788612766216
2004-04-12,23.40350215718234,,
2004-04-13,24.861731483958977,16.930267995343712,20.5777298923243
2004-04-14,22.563534748033803,13.086737204236133,18.6143591416357
2004-04-15,27.56683884848374,,
2004-04-16,25.81267578389313,15.13162341613257,22.033718929883964
2004-04-17,27.05789356611726,16.03237227306521,19.620398333767284
2004-04-18,28.594916583795705,,
2004-04-19,22.78376308176101,14.817292058560776,18.344362934362977
2004-04-20,27.259710545006524,21.03437707987208,24.405807567220318
2004-04-21,,15.792799346190863,
2004-04-22,26.959426918420814,21.198313303635143,24.232520035264233
2004-04-23,25.89631712948242,20.028552808437617,23.1014758580684
2004-04-24,26.782017405525355,19.11642725662567,22.641788247678555
2004-04-25,25.189287187379232,16.130359657549857,21.267572636750685
2004-04-26,24.2453268487716,16.807714419173752,20.694101256100566
2004-04-27,23.562026884274335,15.764998403866459,18.514185079023886
2004-04-28,21.756265060240985,,
2004-04-29,22.22605858488106,12.599839272194151,16.706052598241698
2004-04-30,,10.489406712957276,
2004-05-01,23.614144259173788,16.397935325953043,20.606811141758463
2004-05-02,24.975356295402626,16.196423921957393,20.697916767700537
2004-05-03,23.78164205918865,15.751835685483753,19.60687204196385
2004-05-04,24.780639801352216,12.776164567707262,19.04471606321121
2004-05-05,22.79277487593539,13.96083168784236,19.159804416661775
2004-05-06,23.177384946569106,16.003325370074858,19.926154817506212
2004-05-07,,14.25953588221415,
2004-05-08,23.735730078107242,17.101900023723417,20.488479293889306
2004-05-09,23.209262260893215,16.505338688552875,20.186491783505776
2004-05-10,23.7211213072931,11.672667743311095,17.718715388107142
2004-05-11,22.907222868187322,16.940903251811413,20.383234362032788
2004-05-12,23.91405780867406,14.23088106789017,19.184401720512806
2004-05-13,28.779915354339604,17.678577758561666,23.287773479133403
2004-05-14,23.853012011478242,,
2004-05-15,27.12490424991324,16.69208560127739,21.867536246662198
2004-05-16,22.29928186498027,15.726263178933143,19.58179585177626
2004-05-17,25.803131713903113,16.03349188412603,20.97947744198059
2004-05-18,23.403952460120944,15.120088647888988,19.455030010429645
2004-05-19,22.84225765651822,12.551619753538812,15.882382389545763
2004-05-20,23.591776834506035,15.059547411564884,19.487298244693573
2004-05-21,21.944101253301064,14.452559735586822,18.07203206856433
2004-05-22,24.984698888870135,15.147691137615004,20.26522735819315
2004-05-23,,13.810954166742583,
2004-05-24,23.760103605404982,12.307188778994309,19.72317814442545
2004-05-25,22.60586787806167,14.531795363555768,18.735129130593226
2004-05-26,25.090709118145366,16.711005572403145,20.888387704842373
2004-05-27,25.18308156585219,12.955599957496759,19.46321159646584
2004-05-28,22.90670401372914,14.313678226501152,19.00573944357849
2004-05-29,27.170466191553967,14.367061439280384,20.768095853437018
2004-05-30,21.162040460746592,,
2004-05-31,19.39010532574538,12.72731123070825,16.797629746029084
2004-06-01,20.961233017291224,6.7013386218044575,13.82292805243813
2004-06-02,23.954450792809563,7.359188169398543,15.08334125718924
2004-06-03,20.026652441042387,10.22531437137196,15.424344945195891
2004-06-04,17.024306206820036,9.474615841838625,14.075533613669055
2004-06-05,19.811238439673424,12.54281068702287,16.764323581637395
2004-06-06,20.864873401160533,13.875615302312234,17.785599527147166
2004-06-07,24.543775245541752,15.187582972797676,20.12363721972003
2004-06-08,,14.10799990431817,
2004-06-09,28.242721319520573,16.88391657030128,22.59553979567678
2004-06-10,,12.166216278771019,
2004-06-11,21.763084062765657,10.316392242785891,16.730526465125898
2004-06-12,21.530342471075173,13.778163359511705,17.842343418745294
2004-06-13,23.127221833054527,12.376069666345643,17.857797222326695
2004-06-14,26.290250180190647,13.76725035193705,19.549624500676533
2004-06-15,23.626693507980864,,
2004-06-16,26.591411167767674,12.446371047770974,19.51714713325743
2004-06-17,24.310868930693267,13.201005774403285,18.91867841909583
2004-06-18,23.628128289229263,14.776598348600997,19.265154859203644
2004-06-19,17.96130391856472,13.311809523121092,16.638638205154443
2004-06-20,22.88066791478188,13.657656565944263,18.56110617504509
2004-06-21,25.633114167523896,14.062982194426858,19.994326711852434
2004-06-22,22.035378442494075,14.8740069412671,18.27808648411062
2004-06-23,25.600802088506573,17.310000000000002,21.375000000000014
2004-06-24,,13.140384428757685,
2004-06-25,24.99922260220149,14.338324431407774,19.6806634705141
2004-06-26,24.148867420674016,14.746106388089876,19.35498531221255
2004-06-27,23.642971314138734,12.849154577790411,19.214925011883043
2004-06-28,25.49756078438058,15.677412460735622,20.533793521188876
2004-06-29,24.95332376622729,15.131538489070593,20.060199153295912
2004-06-30,27.668367536516538,14.9932940056677,21.200165971977817
2004-07-01,23.9238538581357,,
2004-07-02,27.628372660644224,14.395173326886708,21.012538778327475
2004-07-03,27.115251426897007,13.35759339956226,20.26059813439138
2004-07-04,27.323905133454332,14.510998646884772,20.931047997396412
2004-07-05,25.02433390687933,14.10004838511433,19.755585976348502
2004-07-06,22.595132575728595,4.440095090700789,13.797286696094343
2004-07-07,20.6279913439828,10.379060645246026,16.34717247619666
2004-07-08,13.487872493480833,7.04134919583752,9.022067543181263
2004-07-09,20.66903332393121,10.68531975820941,16.121483279395928
2004-07-10,,6.860705732379775,
2004-07-11,26.870327925273127,13.196749158993466,20.14636707540384
2004-07-12,23.45996428777055,12.222191884645063,18.195081652378065
2004-07-13,25.60832562390172,12.368486106201244,19.034800949300017
2004-07-14,24.331190678092845,11.810879960021861,18.636373913658723
2004-07-15,21.248423140510756,10.027433397121907,15.9277854813775
2004-07-16,21.051953506443095,11.5042175902526,15.547086407252067
2004-07-17,17.832320673375417,,
2004-07-18,26.214345537228862,13.650556376327255,19.952369048503613
2004-07-19,24.096302170668913,11.542294080973711,18.37679855571719
2004-07-20,24.798824376742687,13.490912174921496,19.156760899562812
2004-07-21,23.99546137416402,13.141272466372032,18.682265844074234
2004-07-22,26.128350110679378,12.920222739159158,20.320694268863647
2004-07-23,27.788123086216398,14.288360210737634,20.956156064304487
2004-07-24,25.147508733093836,14.938746317949418,20.03473911846953
2004-07-25,28.977280843570952,15.282663278580358,22.13099851560362
2004-07-26,,16.42018307208081,
2004-07-27,27.792853958743517,15.297391144921509,21.559044994242704
2004-07-28,28.565231984967188,15.227486622358128,21.89500829530472
2004-07-29,27.227612156196944,15.455768850952278,21.363099975295608
2004-07-30,29.058664173624667,14.27409558897808,21.62303008988357
2004-07-31,27.680801372664604,14.514059289240102,21.026153809032667
2004-08-01,31.138972416689356,17.710073906481938,24.39434637278997
2004-08-02,23.339884560877827,,
2004-08-03,30.61196328472854,16.18051599551514,23.199983998531057
2004-08-04,27.93987578378067,,
2004-08-05,30.523532713590846,15.791468019658275,23.114605848672962
2004-08-06,29.562708005265517,14.540656186741453,22.01785873366722
2004-08-07,29.946604431391926,15.532555698877161,22.683616308607867
2004-08-08,31.85911713712121,14.860730555020734,23.34879669828621
2004-08-09,27.622981978765672,15.06438437010957,21.330501186430208
2004-08-10,31.514737385360725,16.037020117383253,23.759914302951394
2004-08-11,,9.459841897978054,
2004-08-12,24.272901202928587,12.952054933152347,18.77798576353139
2004-08-13,25.604976965083438,13.765794387412095,19.645247504850847
2004-08-14,28.261538097924404,15.499153761067193,22.09229005469578
2004-08-15,28.70380957092547,15.487099735661712,22.51725558507272
2004-08-16,28.318244118607083,16.63394611894593,22.443879252099617
2004-08-17,32.37854088695802,17.438030648140252,24.907794678585017
2004-08-18,26.786142586618137,,
2004-08-19,30.350622890688523,17.653785363906756,23.220076350934217
2004-08-20,28.95088489504,15.656720573869274,22.617101321040774
2004-08-21,31.93922747768764,16.330093284268678,24.394474716199372
2004-08-22,32.811943563920906,16.542487937205877,24.657506769080538
2004-08-23,32.841817519416665,17.475974426191698,25.14764450273363
2004-08-24,36.00670890701421,14.874061153445004,25.43881667053307
2004-08-25,30.917824525422233,14.99790215380832,23.038405972705046
2004-08-26,33.04469854476901,16.734811968600592,24.692962214290677
2004-08-27,,17.90158691881722,
2004-08-28,31.265909008555944,17.43509793168598,24.494053060411925
2004-08-29,26.389203309989476,14.110789148894145,
2004-08-30,32.31496019638786,16.424108731258155,24.253378852182912
2004-08-31,33.26919715945356,16.874694749712077,25.02310880336977
2004-09-01,30.178138008844154,14.822313562414084,22.44846139597842
2004-09-02,35.54336203051808,17.754020540073263,26.64571119254928
2004-09-03,29.08233535998057,,
2004-09-04,32.366787113545556,18.237717127237207,24.14385247726591
2004-09-05,20.596840148698938,15.317716061162336,16.515454545454574
2004-09-06,32.570322630155964,18.72602450971622,25.767110030651395
2004-09-07,32.509072543791675,19.331925935542532,26.486574044256376
2004-09-08,30.678223478988645,15.168582513554783,
2004-09-09,29.5275313854399,18.628056438296383,23.81175335012829
2004-09-10,29.838433379414713,17.766979066032917,23.64297303810476
2004-09-11,36.52979550985617,18.23858093787501,27.384267167317837
2004-09-12,,16.64391950609037,
2004-09-13,35.97161398253294,17.921272858224842,26.952599101418528
2004-09-14,33.22375608582141,17.045391239500322,25.138947211271617
2004-09-15,35.36838297498692,19.708256399759637,27.60527866369836
2004-09-16,36.26713234879113,17.88808545211027,27.044503244403444
2004-09-17,33.360136432098464,16.535349022276105,24.90608328030174
2004-09-18,35.75607868765811,18.023288268631433,26.992347796291202
2004-09-19,30.767951978516038,,
2004-09-20,39.27881184887575,20.55871924762274,29.956636007591428
2004-09-21,,15.829135372595985,
2004-09-22,28.32410589667533,17.434428750470808,22.495402085012277
2004-09-23,38.112186919141244,16.725979495197578,27.400735228925154
2004-09-24,35.74321919161994,18.82958953145862,27.24608084902531
2004-09-25,40.5160717267884,18.721752668403074,29.617167011791405
2004-09-26,36.35522070769461,19.86412335238539,28.11200535584434
2004-09-27,41.124747969898486,20.201112764251956,31.014293025986348
2004-09-28,,16.46601400630742,
2004-09-29,33.504281854527896,16.559310096835212,25.086619511566372
2004-09-30,29.955381816735986,15.940142415755188,23.030013782843664
2004-10-01,37.07301516585376,17.088917957600366,27.129172126839734
2004-10-02,37.98798118213704,17.847324867178465,27.95305275359436
2004-10-03,34.967761598421006,17.663362276173967,26.316847129278177
2004-10-04,39.31412129608351,19.08158956389632,29.179216911577825
2004-10-05,33.0937095613133,,
2004-10-06,43.606811668021166,21.56314098943148,32.59325917649214
2004-10-07,39.22373806374707,21.587990065161918,30.314835005695414
2004-10-08,43.61002601273829,23.32167518869629,33.45543204604297
2004-10-09,39.2383012466331,21.62194960803532,30.5165855966376
2004-10-10,37.90683991755516,20.620822916590956,30.076434528774055
2004-10-11,35.97432378402016,20.87568514714188,29.350834106911442
2004-10-12,,,
2004-10-13,36.50221520856998,19.987849860532805,27.36230165766888
2004-10-14,,,
2004-10-15,36.78569404129892,,
2004-10-16,23.05496215894899,20.28038377963307,20.853200000000033
2004-10-17,33.44872870506363,21.02440636461143,27.03767631836356
2004-10-18,40.024436640542746,22.472228330227793,31.459095568475618
2004-10-19,34.34563297421344,21.36920848918652,27.925870408035827
2004-10-20,38.88814235039427,21.004796568821835,29.938983330704268
2004-10-21,34.1927459233018,,
2004-10-22,43.01375245535134,21.649148754744132,32.80934891825821
2004-10-23,21.424918032786906,18.61198750038611,20.54384615384618
2004-10-24,39.015250319804075,20.86364205154378,29.84047874405501
2004-10-25,40.668256876813246,20.81786147039994,30.837029962534192
2004-10-26,38.8256737586715,21.069200463655818,30.24644159075059
2004-10-27,43.38962870345598,20.577642432553994,32.277828798255
2004-10-28,40.08538695384407,21.33219249851288,31.47928223235225
2004-10-29,43.5203197715343,,
2004-10-30,,,
2004-10-31,37.94380320762899,19.124365158830457,30.21846153846156
2004-11-01,32.73703378877398,17.143419695463376,24.362313336558646
2004-11-02,40.11345166349164,19.592434969840166,29.84342813933497
2004-11-03,36.57152446057716,20.84920267687387,28.758504575521464
2004-11-04,38.960645006797215,15.993552208682134,27.92277663055572
2004-11-05,38.28133896047276,21.00433991649396,29.93393383247336
2004-11-06,20.956960784313754,,
2004-11-07,35.129055705818466,18.129201750169166,26.77345273837452
2004-11-08,30.736542966239956,20.0259955745238,24.59488301886794
2004-11-09,37.406544048105,18.00267145904267,25.61047807899896
2004-11-10,38.77000000000004,20.07846436015764,29.010000000000048
2004-11-11,35.518794855754315,17.290470740883535,27.660342968873863
2004-11-12,32.29948649958028,20.782946708402694,26.69404197788997
2004-11-13,32.18130715445238,20.339037104063436,26.749832367282774
2004-11-14,38.76100698998868,21.598987934174158,30.377954761042954
2004-11-15,,17.78819057590089,
2004-11-16,36.38410588228279,,
2004-11-17,36.961937290033646,,
2004-11-18,33.25625856197516,19.598441773632533,28.31914136680388
2004-11-19,29.313528623909413,18.494948166701487,27.345904675167002
2004-11-20,35.181183926098704,21.153074432450662,28.177596973622475
2004-11-21,39.83332424211468,22.338575213619,30.920703187504287
2004-11-22,33.02893953187627,,
2004-11-23,41.2378161047176,,
2004-11-24,25.414927066450577,,
2004-11-25,32.93285714285716,21.296643631597828,
2004-11-26,,,
2004-11-27,29.716510638297912,,
2004-11-28,21.032608695652197,20.988552485614555,22.390909090909116
2004-11-29,,,
2004-11-30,31.95225592768128,20.03353370121057,27.67563671371896
2004-12-01,,,
2004-12-02,29.490854065169007,19.39025566171269,26.444641068447428
2004-12-03,20.872000000000035,,
2004-12-04,29.081538023030415,,
2004-12-05,,,
2004-12-06,,,
2004-12-07,,,
2004-12-08,,,
2004-12-09,30.440272386999585,,
2004-12-10,,,
2004-12-11,40.07689147417527,,
2004-12-12,,16.61130475346008,
2004-12-13,28.09318739672304,21.662571562890733,24.949310344827612
2004-12-14,30.608463583118333,,
2004-12-15,,,
2004-12-16,,13.732977186311818,
2004-12-17,,14.423634848247058,
2004-12-18,28.631649300284675,19.957754327780215,23.424367363027212
2004-12-19,23.719011065625015,,
2004-12-20,33.37885917315074,,
2004-12-21,34.14117816835365,19.11528762233169,28.16679492701103
2004-12-22,37.08951986281793,,
2004-12-23,27.9515670969074,,
2004-12-24,22.06757322175737,,
2004-12-25,,,
2004-12-26,,,
